X,CH1,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-8.980000e-06,2.000000e-08,
0,3.062500e+02,3.312500e+00,-6.250000e-02,
1,3.000000e+02,3.250000e+00,0.000000e+00,
2,3.062500e+02,3.312500e+00,0.000000e+00,
3,3.000000e+02,3.250000e+00,-6.250000e-02,
4,3.062500e+02,3.312500e+00,0.000000e+00,
5,2.937500e+02,3.250000e+00,-6.250000e-02,
6,3.062500e+02,3.312500e+00,0.000000e+00,
7,2.937500e+02,3.250000e+00,-6.250000e-02,
8,3.000000e+02,3.312500e+00,-6.250000e-02,
9,3.125000e+02,3.250000e+00,0.000000e+00,
10,3.062500e+02,3.312500e+00,0.000000e+00,
11,3.000000e+02,3.250000e+00,-6.250000e-02,
12,3.000000e+02,3.312500e+00,0.000000e+00,
13,3.125000e+02,3.250000e+00,-6.250000e-02,
14,3.062500e+02,3.312500e+00,-6.250000e-02,
15,3.000000e+02,3.250000e+00,0.000000e+00,
16,3.062500e+02,3.312500e+00,0.000000e+00,
17,2.937500e+02,3.250000e+00,-6.250000e-02,
18,3.062500e+02,3.250000e+00,0.000000e+00,
19,3.000000e+02,3.375000e+00,-6.250000e-02,
20,3.062500e+02,3.312500e+00,0.000000e+00,
21,3.000000e+02,3.250000e+00,-6.250000e-02,
22,3.062500e+02,3.312500e+00,0.000000e+00,
23,2.937500e+02,3.250000e+00,-6.250000e-02,
24,3.062500e+02,3.312500e+00,0.000000e+00,
25,2.937500e+02,3.250000e+00,-6.250000e-02,
26,3.062500e+02,3.312500e+00,-6.250000e-02,
27,2.937500e+02,3.250000e+00,0.000000e+00,
28,3.000000e+02,3.312500e+00,0.000000e+00,
29,3.062500e+02,3.250000e+00,-6.250000e-02,
30,3.000000e+02,3.312500e+00,0.000000e+00,
31,3.125000e+02,3.250000e+00,-6.250000e-02,
32,3.000000e+02,3.312500e+00,0.000000e+00,
33,3.062500e+02,3.250000e+00,-6.250000e-02,
34,3.062500e+02,3.312500e+00,-6.250000e-02,
35,3.000000e+02,3.250000e+00,6.250000e-02,
36,3.062500e+02,3.312500e+00,0.000000e+00,
37,3.000000e+02,3.250000e+00,-6.250000e-02,
38,3.062500e+02,3.312500e+00,0.000000e+00,
39,3.000000e+02,3.250000e+00,-6.250000e-02,
40,3.062500e+02,3.312500e+00,0.000000e+00,
41,3.000000e+02,3.250000e+00,-6.250000e-02,
42,3.062500e+02,3.312500e+00,0.000000e+00,
43,2.937500e+02,3.250000e+00,-6.250000e-02,
44,3.000000e+02,3.312500e+00,0.000000e+00,
45,3.125000e+02,3.250000e+00,-6.250000e-02,
46,3.000000e+02,3.312500e+00,0.000000e+00,
47,3.062500e+02,3.250000e+00,-6.250000e-02,
48,3.000000e+02,3.312500e+00,0.000000e+00,
49,3.062500e+02,3.250000e+00,-6.250000e-02,
