X,CH1,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-2.898000e-05,5.000000e-08,
0,2.937500e+02,3.312500e+00,0.000000e+00,
1,3.062500e+02,3.250000e+00,-6.250000e-02,
2,3.062500e+02,3.250000e+00,0.000000e+00,
3,2.937500e+02,3.375000e+00,-6.250000e-02,
4,2.937500e+02,3.250000e+00,0.000000e+00,
5,3.062500e+02,3.375000e+00,-6.250000e-02,
6,3.062500e+02,3.375000e+00,0.000000e+00,
7,2.937500e+02,3.250000e+00,-6.250000e-02,
8,2.937500e+02,3.375000e+00,0.000000e+00,
9,3.062500e+02,3.250000e+00,-6.250000e-02,
10,3.062500e+02,3.312500e+00,0.000000e+00,
11,2.937500e+02,3.250000e+00,-6.250000e-02,
12,3.062500e+02,3.250000e+00,-6.250000e-02,
13,2.937500e+02,3.375000e+00,0.000000e+00,
14,2.937500e+02,3.250000e+00,0.000000e+00,
15,3.062500e+02,3.375000e+00,-6.250000e-02,
16,3.062500e+02,3.250000e+00,-6.250000e-02,
17,2.937500e+02,3.375000e+00,0.000000e+00,
18,3.062500e+02,3.375000e+00,0.000000e+00,
19,2.937500e+02,3.250000e+00,-6.250000e-02,
20,3.062500e+02,3.375000e+00,0.000000e+00,
21,2.937500e+02,3.250000e+00,-6.250000e-02,
22,2.937500e+02,3.250000e+00,0.000000e+00,
23,3.062500e+02,3.375000e+00,-6.250000e-02,
24,2.937500e+02,3.250000e+00,0.000000e+00,
25,3.062500e+02,3.375000e+00,-6.250000e-02,
26,2.937500e+02,3.250000e+00,0.000000e+00,
27,3.062500e+02,3.375000e+00,-6.250000e-02,
28,3.062500e+02,3.250000e+00,0.000000e+00,
29,2.937500e+02,3.375000e+00,-6.250000e-02,
30,3.062500e+02,3.250000e+00,-6.250000e-02,
31,2.937500e+02,3.375000e+00,0.000000e+00,
32,3.062500e+02,3.312500e+00,-6.250000e-02,
33,2.937500e+02,3.250000e+00,0.000000e+00,
34,3.062500e+02,3.250000e+00,0.000000e+00,
35,2.937500e+02,3.375000e+00,-6.250000e-02,
36,3.062500e+02,3.250000e+00,0.000000e+00,
37,2.937500e+02,3.375000e+00,-6.250000e-02,
38,3.062500e+02,3.250000e+00,0.000000e+00,
39,2.937500e+02,3.375000e+00,-6.250000e-02,
40,2.937500e+02,3.250000e+00,0.000000e+00,
41,3.062500e+02,3.375000e+00,-6.250000e-02,
42,2.937500e+02,3.250000e+00,0.000000e+00,
43,3.062500e+02,3.375000e+00,-6.250000e-02,
44,3.062500e+02,3.250000e+00,-6.250000e-02,
45,2.937500e+02,3.375000e+00,0.000000e+00,
46,3.062500e+02,3.375000e+00,-6.250000e-02,
47,2.937500e+02,3.250000e+00,0.000000e+00,
48,2.937500e+02,3.250000e+00,0.000000e+00,
49,3.062500e+02,3.375000e+00,-6.250000e-02,
50,3.062500e+02,3.375000e+00,-6.250000e-02,
51,2.937500e+02,3.250000e+00,0.000000e+00,
52,3.062500e+02,3.375000e+00,0.000000e+00,
53,2.937500e+02,3.250000e+00,-6.250000e-02,
54,3.062500e+02,3.250000e+00,0.000000e+00,
55,2.937500e+02,3.375000e+00,-6.250000e-02,
56,2.937500e+02,3.250000e+00,0.000000e+00,
57,3.062500e+02,3.375000e+00,-6.250000e-02,
58,2.937500e+02,3.250000e+00,-6.250000e-02,
59,3.062500e+02,3.375000e+00,0.000000e+00,
60,3.062500e+02,3.250000e+00,0.000000e+00,
61,2.937500e+02,3.375000e+00,-6.250000e-02,
62,2.937500e+02,3.250000e+00,0.000000e+00,
63,3.062500e+02,3.375000e+00,-6.250000e-02,
64,3.062500e+02,3.250000e+00,-6.250000e-02,
65,2.937500e+02,3.375000e+00,0.000000e+00,
66,3.062500e+02,3.250000e+00,-6.250000e-02,
67,2.937500e+02,3.375000e+00,0.000000e+00,
68,3.062500e+02,3.250000e+00,-6.250000e-02,
69,2.937500e+02,3.375000e+00,0.000000e+00,
70,3.062500e+02,3.250000e+00,-6.250000e-02,
71,2.937500e+02,3.375000e+00,0.000000e+00,
72,2.937500e+02,3.250000e+00,0.000000e+00,
73,3.062500e+02,3.375000e+00,-1.250000e-01,
74,2.937500e+02,3.250000e+00,0.000000e+00,
75,3.062500e+02,3.375000e+00,-6.250000e-02,
76,2.937500e+02,3.250000e+00,-6.250000e-02,
77,3.062500e+02,3.375000e+00,0.000000e+00,
78,2.937500e+02,3.250000e+00,-6.250000e-02,
79,3.062500e+02,3.375000e+00,0.000000e+00,
80,2.937500e+02,3.250000e+00,0.000000e+00,
81,3.062500e+02,3.375000e+00,-6.250000e-02,
82,3.062500e+02,3.250000e+00,0.000000e+00,
83,2.937500e+02,3.375000e+00,-6.250000e-02,
84,2.937500e+02,3.250000e+00,0.000000e+00,
85,3.062500e+02,3.375000e+00,-6.250000e-02,
86,3.062500e+02,3.250000e+00,0.000000e+00,
87,2.937500e+02,3.375000e+00,-6.250000e-02,
88,3.062500e+02,3.375000e+00,-6.250000e-02,
89,2.937500e+02,3.250000e+00,0.000000e+00,
90,3.062500e+02,3.375000e+00,0.000000e+00,
91,2.937500e+02,3.250000e+00,-6.250000e-02,
92,2.937500e+02,3.250000e+00,0.000000e+00,
93,3.062500e+02,3.375000e+00,-6.250000e-02,
94,3.062500e+02,3.250000e+00,-6.250000e-02,
95,2.937500e+02,3.375000e+00,0.000000e+00,
96,3.062500e+02,3.375000e+00,0.000000e+00,
97,2.937500e+02,3.250000e+00,-6.250000e-02,
